0.1797	-0.1765	0.0059	-0.1811	-0.1700	-0.0150	0.1818	-0.1570	-0.0314	-0.1814	-0.1314	-0.0609	-0.1761	-0.0813	0.1537	-0.1070	-0.0000	-0.2843	0.1926	0.1408	0.2928	-0.0972	-0.2384	0.2349	-0.0079	0.2440	-0.2312	0.0207	-0.2540	-0.2235	-0.2025	-0.0457	-0.2710	
-0.2186	0.2637	0.0992	0.1450	0.2751	-0.1869	-0.0512	0.2512	-0.2530	-0.0524	0.1939	-0.2895	-0.1547	0.1073	0.2408	-0.2884	0.0000	0.1302	-0.1603	0.0619	-0.0931	0.1812	-0.1647	0.1982	0.0742	0.1076	-0.2023	-0.1358	-0.0367	-0.1765	-0.1258	0.1739	0.0351	
0.1579	-0.2030	-0.1030	-0.0700	-0.1913	0.1733	-0.0296	-0.1333	0.1938	0.1066	-0.0602	0.1735	0.1406	-0.0104	-0.1411	0.1459	0.0000	0.2609	-0.2626	0.0180	-0.2338	0.2773	-0.2096	0.2702	0.1378	0.0943	-0.2601	-0.2385	0.0414	-0.1897	-0.0928	0.2820	0.1592	
-0.1845	0.2730	0.2192	-0.0506	0.1455	-0.2669	0.2497	-0.1014	-0.1021	-0.2552	-0.2768	0.1531	-0.0540	-0.2371	-0.2033	0.2985	-0.0000	-0.1099	0.1659	-0.1368	-0.0325	-0.0958	-0.1391	0.2052	0.1639	-0.0376	-0.1070	-0.1939	0.1787	0.0712	0.1796	0.0702	0.1708	
0.1308	-0.2020	-0.1811	0.0777	-0.0606	0.1695	-0.1980	0.1324	-0.0044	0.1231	0.1850	-0.1483	-0.0318	0.0990	0.1236	-0.1651	-0.0000	-0.2286	0.2971	-0.1714	0.0528	-0.2369	-0.1736	0.2689	0.2423	-0.1047	-0.0824	-0.2333	0.2766	0.1885	0.2852	-0.0064	0.1838	
-0.1442	0.2455	0.2735	-0.2198	-0.0998	-0.0510	0.1879	-0.2699	0.2719	0.1920	0.0529	0.1050	0.2345	0.2958	0.1588	-0.2684	-0.0000	0.0859	-0.1492	0.1708	0.1411	-0.0657	-0.1087	0.1844	0.2045	-0.1632	0.0734	-0.0370	0.1345	0.1897	-0.0343	-0.1869	-0.1285	
0.0993	-0.1738	-0.2050	0.1848	0.1183	-0.0222	-0.0787	0.1577	-0.1930	-0.1739	-0.1048	0.0052	-0.0937	-0.1579	-0.1019	0.1620	0.0000	0.1885	-0.2915	0.2735	0.1558	0.0083	-0.1317	0.2313	0.2741	-0.2490	0.1609	0.0305	0.1100	0.2244	-0.1615	-0.2808	-0.2598	
-0.0990	0.1847	0.2459	-0.2742	-0.2658	0.2214	-0.1468	0.0516	0.0519	0.1501	0.2296	-0.2796	-0.2927	-0.2659	-0.1090	0.2020	-0.0000	-0.0589	0.1123	-0.1535	-0.1761	0.1750	-0.0746	0.1388	0.1839	-0.2036	0.1955	0.1609	-0.1051	-0.0362	-0.1490	-0.0357	-0.1004	
0.0643	-0.1221	-0.1674	0.1955	0.2031	-0.1893	0.1549	-0.1033	0.0400	-0.0279	-0.0916	0.1420	0.1703	0.1695	0.0768	-0.1370	-0.0000	-0.1420	0.2466	-0.2936	-0.2830	0.2269	-0.0854	0.1625	0.2239	-0.2633	0.2762	0.2605	-0.2164	-0.1471	-0.1412	0.0582	-0.0416	
-0.0503	0.0991	0.1446	-0.1855	-0.2205	0.2484	-0.2683	0.2794	-0.2815	-0.2742	-0.2576	0.2320	0.1980	0.1564	0.0554	-0.1083	-0.0000	0.0300	-0.0602	0.0903	0.1191	-0.1452	-0.0379	0.0744	0.1081	-0.1377	0.1622	0.1805	-0.1920	-0.1964	0.1671	0.1935	0.1835	
0.0272	-0.0539	-0.0797	0.1041	0.1266	-0.1466	0.1635	-0.1768	0.1856	0.1892	0.1864	-0.1764	-0.1579	-0.1303	-0.0490	0.0936	0.0000	0.0907	-0.1683	0.2258	0.2625	-0.2818	-0.0361	0.0718	0.1066	-0.1402	0.1721	0.2017	-0.2284	-0.2516	0.2874	0.2701	0.2826	
